highest,episode,time
1,40,00:00:21
2,79,00:00:59
3,151,00:02:06
4,153,00:02:07
5,168,00:02:20
6,169,00:02:20
7,174,00:02:27
8,175,00:02:27
9,176,00:02:27
10,186,00:02:31
11,187,00:02:32
12,189,00:02:35
13,190,00:02:35
14,192,00:02:36
15,197,00:02:42
16,200,00:02:45
17,212,00:02:54
18,213,00:02:54
19,216,00:02:55
20,218,00:02:59
21,229,00:03:05
22,231,00:03:06
23,233,00:03:09
24,236,00:03:10
25,237,00:03:11
26,248,00:03:20
27,250,00:03:23
28,253,00:03:25
29,255,00:03:25
30,258,00:03:27
31,261,00:03:30
32,262,00:03:31
33,263,00:03:32
34,264,00:03:33
35,270,00:03:35
36,273,00:03:39
37,275,00:03:40
38,277,00:03:43
39,278,00:03:43
40,279,00:03:44
41,283,00:03:47
42,286,00:03:49
43,287,00:03:49
44,288,00:03:50
45,289,00:03:50
46,290,00:03:51
47,293,00:03:52
48,299,00:03:53
49,314,00:03:55
50,315,00:03:55
51,316,00:03:56
52,317,00:03:56
53,320,00:03:57
54,321,00:03:59
55,324,00:04:00
56,325,00:04:01
57,326,00:04:01
58,327,00:04:02
59,329,00:04:03
60,332,00:04:03
61,333,00:04:03
62,337,00:04:07
63,340,00:04:09
64,341,00:04:11
65,342,00:04:11
66,347,00:04:13
67,349,00:04:13
68,350,00:04:13
69,351,00:04:13
70,353,00:04:16
71,354,00:04:17
72,359,00:04:18
73,571,00:06:03
74,572,00:06:03
75,576,00:06:05
76,577,00:06:07
77,579,00:06:07
78,580,00:06:09
79,583,00:06:09
80,585,00:06:12
81,588,00:06:12
82,618,00:06:26
83,620,00:06:27
84,635,00:06:36
85,636,00:06:36
86,637,00:06:36
87,661,00:06:48
88,688,00:07:01
89,713,00:07:13
90,716,00:07:14
91,723,00:07:18
92,724,00:07:19
93,726,00:07:20
94,745,00:07:27
95,746,00:07:27
96,1011,00:09:05
97,1215,00:09:55
98,1225,00:09:57
99,1229,00:09:59
100,1871,00:12:11
