highest,episode,time
1,24,00:00:02
2,47,00:00:27
3,67,00:00:35
4,118,00:01:12
5,130,00:01:22
6,180,00:01:57
7,201,00:02:14
8,240,00:02:40
9,268,00:03:02
10,275,00:03:08
11,306,00:03:32
12,310,00:03:34
13,338,00:03:53
14,339,00:03:54
15,348,00:04:02
16,357,00:04:08
17,366,00:04:17
18,369,00:04:18
19,379,00:04:26
20,394,00:04:35
21,408,00:04:46
22,413,00:04:49
23,423,00:04:58
24,428,00:05:00
25,429,00:05:02
26,444,00:05:14
27,445,00:05:14
28,456,00:05:23
29,468,00:05:29
30,469,00:05:30
31,471,00:05:31
32,474,00:05:32
33,476,00:05:33
34,478,00:05:35
35,513,00:06:01
36,515,00:06:03
37,523,00:06:10
38,524,00:06:10
39,531,00:06:14
40,532,00:06:14
41,535,00:06:18
42,537,00:06:18
43,538,00:06:20
44,541,00:06:21
45,547,00:06:25
46,548,00:06:25
47,554,00:06:29
48,555,00:06:32
49,556,00:06:32
50,559,00:06:34
51,562,00:06:34
52,565,00:06:36
53,566,00:06:36
54,568,00:06:38
55,572,00:06:40
56,573,00:06:40
57,575,00:06:41
58,576,00:06:42
59,579,00:06:45
60,580,00:06:46
61,585,00:06:49
62,587,00:06:50
63,590,00:06:51
64,591,00:06:52
65,593,00:06:53
66,597,00:06:54
67,601,00:06:55
68,611,00:07:03
69,612,00:07:03
70,614,00:07:05
71,615,00:07:05
72,618,00:07:06
73,619,00:07:06
74,625,00:07:10
75,632,00:07:14
76,633,00:07:14
77,634,00:07:15
78,635,00:07:17
79,648,00:07:24
80,649,00:07:26
81,650,00:07:26
82,651,00:07:26
83,657,00:07:28
84,659,00:07:30
85,663,00:07:31
86,693,00:07:48
87,843,00:09:17
88,919,00:09:53
89,920,00:09:54
90,1819,00:17:51
91,2193,00:21:01
92,2199,00:21:03
93,2203,00:21:04
94,2215,00:21:09
95,2223,00:21:12
96,2271,00:21:34
97,2304,00:21:48
98,2334,00:22:02
99,2408,00:22:29
100,2460,00:22:50
