highest,episode,time
1,37,00:00:22
2,121,00:02:01
3,134,00:02:09
4,182,00:03:04
5,200,00:03:23
6,218,00:03:43
7,219,00:03:44
8,222,00:03:52
9,240,00:04:09
10,256,00:04:28
11,258,00:04:29
12,276,00:04:52
13,279,00:04:54
14,280,00:04:55
15,295,00:05:12
16,314,00:05:34
17,320,00:05:40
18,325,00:05:44
19,326,00:05:45
20,328,00:05:46
21,333,00:05:51
22,334,00:05:55
23,345,00:06:05
24,359,00:06:19
25,366,00:06:26
26,373,00:06:33
27,375,00:06:36
28,394,00:06:57
29,397,00:06:59
30,400,00:07:01
31,402,00:07:04
32,407,00:07:07
33,428,00:07:31
34,431,00:07:34
35,436,00:07:40
36,451,00:07:56
37,454,00:08:02
38,457,00:08:05
39,460,00:08:07
40,463,00:08:12
41,466,00:08:14
42,470,00:08:18
43,477,00:08:27
44,481,00:08:27
45,482,00:08:31
46,488,00:08:37
47,492,00:08:43
48,497,00:08:46
49,503,00:08:52
50,504,00:08:56
51,505,00:08:56
52,508,00:08:57
53,509,00:08:57
54,511,00:08:59
55,514,00:09:03
56,515,00:09:04
57,517,00:09:06
58,520,00:09:11
59,522,00:09:12
60,525,00:09:16
61,526,00:09:16
62,527,00:09:17
63,528,00:09:18
64,531,00:09:20
65,533,00:09:22
66,537,00:09:25
67,543,00:09:37
68,544,00:09:37
69,547,00:09:39
70,550,00:09:42
71,552,00:09:43
72,553,00:09:43
73,555,00:09:44
74,559,00:09:48
75,568,00:10:02
76,569,00:10:03
77,570,00:10:04
78,572,00:10:05
79,577,00:10:08
80,578,00:10:08
81,610,00:10:42
82,627,00:11:00
83,630,00:11:02
84,644,00:11:11
85,645,00:11:14
86,651,00:11:16
87,657,00:11:23
88,658,00:11:23
89,661,00:11:28
90,669,00:11:33
91,674,00:11:40
92,770,00:13:06
93,779,00:13:13
94,1104,00:17:11
95,1116,00:17:18
96,1903,00:25:49
97,2186,00:28:47
